datetime,text
2021-07-18 05:48:00+00:00,Cut the sports budget. Don't waste money on Olympians. Even if they win only their families are uplifted. Villages and localities remain poor. Money can be used for poverty alleviation.
2021-07-18 06:48:00+00:00,Business without Marketing budget is like marriage without love.  Both are common in India.  #marketing #Markets
2021-07-18 06:59:00+00:00,"@GST_Council @FinMinIndia @SCofIndia @PTI_News Why the GST Application is developped in such a way to give freedom to ""FRAUDS"" Genuine tax payers gets penality and Frauds allowed to cheat the country? ??? @ABPNews @aajtak @TimesNow @republic @THNewDelhi @HindustanTimes"
2021-07-18 07:43:00+00:00,"Flop Movie ki Kuda E Level Run Undhi Assalu BE Joke Evaru Start Chesaru !  Previous Movies lo Temper Own Release Budget 35Crs n Collection 45Crs~ ,  AVSR Overseas Thappithe India BE Ayyindhi !  Ikapai NTR Movies ki BE Joke VeseVallani Lite Theesukovadam Better !"
2021-07-18 08:47:00+00:00,❤️BUY Sobha Hartland❤️  👍SELL Sobha Hartland 👍  *3️⃣3 OFFERS 🐏Eid Al Adha🐏3️⃣*  🕰️Limited Time🕰️  ✔️5️⃣0️⃣% DLD WAIVER ➕ ✔️💵💵SPOT CASH ON 2% PAYMENT ➕ ✔️🔛🔛MARKETING BUDGET ON EVERY SALE  🔜🔜🔜🔜🔜🔜OFFER ENDS SOON🔜🔜🔜🔜🔜🔜
2021-07-18 08:54:00+00:00,"If more proof required of @narendramodi anti-poor, suit boot DNA, reminiscient of robber barons, it's fuel cess.  His government robs people of Rs 42,000 crores. With GST and other indirect taxes poor in slums pay same as Ambanis Adanis for essentials."
2021-07-18 08:56:00+00:00,Wastage of money. Local Businesses should ask these publishers what conversion they got because of ads in newspaper pamphlates. Spend same budget in digital ads to see result. #marketing #DigitalMarketing
2021-07-18 09:28:00+00:00,"MPs from Punjab met at @Partap_Sbajwa residence & discussed #farmers issue threadbare and resolved to take up this issue along with inflation, price rise and audacity of union govt not to release GST, CENTRAL TAXES & RDF to Punjab"
2021-07-18 10:00:00+00:00,Recording of webinar organised by AIFTP (Ez) jointly with Rourkela Tax Bar Association (RTBA) on 17/07/21  https://piped.video/KZVkbNGlKe0 #GSTsathi #GST #Litigation #ITC
2021-07-18 10:05:00+00:00,Latha did not talked about GST or socialism either directly or indirectly.
2021-07-18 10:54:00+00:00,Today's mob claim is  1. Prayut resigned due to management failure.  2. Reduce institutional and military budgets to increase the budget to manage covid  3. Turn the main vaccine into an mRNA vaccine. #ม็อบ18กรกฎา
2021-07-18 12:41:00+00:00,"This period.. of all the stay home, quarantine people break rule..  It will be hard to catch cos too busy like fuck Liao all the authorities.  I proposed govt spent budget on automating all the enforcement procedure to Boston Mechanic robots and DJI industrial Drones with"
2021-07-18 12:41:00+00:00,"Another planet also.   All steps from Breaking stay at home Notices to landing on Neptune jailhouse are seamless vertical integration in people and time without need for MOM officer.  Please approve this budget of 1 trillion dollar.   In the name of God, let's have conviction!"
2021-07-18 13:29:00+00:00,Even with the looming pandemic the demand for housing has not reduced. The prices are within your budget. Affordable homes are now a necessity with the increasing work from home culture. Call us to know what we have to offer you. #Homebuying #fluctuations #Dreamhome
2021-07-18 13:55:00+00:00,"Tell Kenyans you will rely on 1.6tr balanced budget to reduce cost of living and No debts. Declare wealth publicly, accept allowance of sh 200000pm but No salary to show kenyans you are for true change and merciful because our per capita is sh200000. Avoid fuel guzzlers, helicop"
2021-07-18 14:04:00+00:00,FACTS!!!!!!!!!!!!!
2021-07-18 14:10:00+00:00,Hi @AskCiti I have spent more than 30000 in my 12 mnths membership of creditcard. stil i have been charged membership fee of 1000 & gst of 180 on it.i was told it will be waived off if i spend more than 30000 by 30th May 2021.Please look into this and rectify this issue
2021-07-18 14:28:00+00:00,"@AxisBankSupport @RBI @RBIsays  Hi sir,  I took a loan from Axis bank for my sister marriage of amount 3.5 lac.I always pay my EMI on time. I got bill in this month where they have charged Debit interest and GST amount of 5258 for amount 300 which is less payed in last month bill"
2021-07-18 14:49:00+00:00,Highest Budget Municipal Corporation for a reason #MumbaiRains
2021-07-18 15:44:00+00:00,If you are Looking for budget hotels in noida for marraige function then The Noida hotel is best place for you in Noida  #noida #marraige #wedding #function
2021-07-18 15:56:00+00:00,It's fake vo sirf thumbnail lagaya thaa  koi bhi season ko lane mein time lagta hai with  graph and budget and story line.. well I hope season 2 jaldi aye🙂
2021-07-18 16:52:00+00:00,Where's nice for a Bur Dubai breakfast this Eid week? Budget tight but appetite big.
2021-07-18 18:29:00+00:00,"As again there will be no help for tax payers. We will need to pay Emi, GSt , income tax, property tax. In the coming months the situation look dark. Who cares if we live or not. Just keep on paying tax. As we cant run out of india to save our selves. We will have to pay."
2021-07-19 01:24:00+00:00,"Haha no this is Jason's which I'll hopefully buy. The Sigma is a bit off my budget for now, but it's the better lens."
2021-07-19 01:48:00+00:00,Hypocrisy ! Which party had opposed to bringing fuel prices under GST ambit? Which government collects more taxes than basic prices?
2021-07-19 01:49:00+00:00,Ada chalet/hotel budget area kudat?
2021-07-19 02:03:00+00:00,Dallas where did our huge budgets went ? corrupted muncipal corporation got them into their pockets  @bonthurammohan you have made #ghmc into this state now your legacy is continued by @GadwalvijayaTRS @revanth_anumula @bandisanjay_bjp
2021-07-19 02:53:00+00:00,@RBI @FinMinIndia @nsitharaman @AxisBankSpt @AxisBankSupport Consolidated Charges (Jun-2021) for a/c no. XXXX2353:  Monthly Service Fee: Rs 600  Value Added SMS Alert Fee: Rs 15  Total: Rs 615 (excl GST) View detailed charges on Internet Banking in 24 hrs
2021-07-19 03:34:00+00:00,@akshaykumar @SonuSood @sherryontopp @PrashantKishor @AITCofficial @ArvindKejriwal All Indians: Bring petrol and diesel price under GST - Sign the Petition! chng.it/zGR4T9Pz via @ChangeOrg_India
2021-07-19 03:49:00+00:00,"◆To Crossover, The Economy of  05.00T.N. U.S. $ ,There Should be Minimal of/more then 65%of Total GDP Contributes to Boost and Reviving the Economy, with the Enfoccused  Established of  Minimal GST,SEZ, (Specific Duty Free Zone for land Locked city/States)4,more Bussinesses."
2021-07-19 04:25:00+00:00,#Mumbra #Water #Logging #Drainage_System_Fail  Where is 32000 Crore Budget ???? @TMCaTweetAway @ThaneCollector @malavi_sandeep @CMOMaharashtra failed to protect maharashtra from water logging ????
2021-07-19 04:32:00+00:00,What's your budget? I'd highly suggest Gaggia Viva series. It's simple to use and lasts long. I've used the one that @textualoffender has and it works very well even after 7-8 years.
2021-07-19 04:47:00+00:00,Let ne show u the beautiful riverside if the holy river #ganges in India whole i test out a budget CPL Filter . #WATCH The Full Video :-https://piped.video/J5VSGhNsN3c on @YouTube
2021-07-19 04:53:00+00:00,This is height of all creativity... Teacher: How many letters are in the English alphabet?  Student:  23 without GST                  26 with GST  😅😀  @ptrmadurai @nsitharaman
2021-07-19 05:02:00+00:00,Sheeetzzz.. Now I need to rediscuss with my bank accounts for extra budget!
2021-07-19 06:00:00+00:00,"Most of the news agencies in uttarakhand are portraying the release of budget of ₹ 34 crore for roadways workers's as a Gift!!! Ffs it is to give them the salary of MARCH, its not some relief amount that the government should've given. #uttarakhandnews #uttarakhandcm"
2021-07-19 06:29:00+00:00,Yup I think they announced it pre budget
2021-07-19 06:52:00+00:00,"Sir I have not seen such an EXPLORATORY GOVERNMENT in my life ,   GST ,the EXPLOITING mechanism in consultation with the State Govt of other parties. Main intention to exploite even the poorest section of people. Where we are heading for . We all  have to fight against the Govt"
2021-07-19 08:50:00+00:00,Even I am ordering one. Thinking about apple care. Its going bit outta budget.. But can manage. Did u buy apple care?
2021-07-19 09:02:00+00:00,"The budget is not a problem for Shankar, ARR is busy with his 17 upcoming projects, but he is doing music for Anniyan Hindi Remake"
2021-07-19 09:07:00+00:00,Ramya: what's ur budget???
2021-07-19 09:21:00+00:00,Download the Budget Grocery App https://play.google.com/store/apps/details?id=budgetgrocery.customer for #DelhiLocation #Dwarkadelhi #uttamnagar #subhashnagar #Delh #Grocery
2021-07-19 09:21:00+00:00,He has made provision in budget for his fake ads in all channels throughout India and perhaps abroad too. No money for drainage system .
2021-07-19 09:25:00+00:00,I am not much of an expert on MTBs but what sort of trail riding and what amount of road cycling would you do? And what's the budget?
2021-07-19 10:50:00+00:00,Teenmar Mallanna speaking about 🅰️🅰️🅿️ Education and Health allocated 40% budget which was implemented in Delhi. @AamAadmiParty @ArvindKejriwal @AAPTELANGANA @aapkaRamugoud @AkshayReddy_K @TeenmarMallanna @Ashok4In  #teenmarmallana We stand with you.Your words tell us everything.
2021-07-19 11:00:00+00:00,"While the GST compensation dues for FY21 are at Rs 81,179 crore,  amount pending for April-May FY22 is at Rs 55,345 crore. https://www.bloombergquint.com/gst/centre-still-owes-states-rs-136-lakh-crore-in-gst-compensation-dues via @BloombergQuint"
2021-07-19 11:22:00+00:00,"Why he didn't specifically used ""SC/ST / Women Ministers"" tag in the past 7yrs to introduce? Why now UP elections?  280 charactors not enough to write his failure. Ache din,Demo, Faulty GST, Covid mess, migrant labour,  Destroying, Economy, peaceful society & institutions, etc.."
2021-07-19 13:46:00+00:00,"@mybmcWardKE @mybmc Please start the selfie campaign again and start rewarding us, atleast our efforts for nation building and solving civic issues will not go in vain. Maybe that can be good utilisation of your budget for maintenance of roads in tough times for citizens."
2021-07-19 14:49:00+00:00,"Presented my views on the budget,forwarded by HFM @AjantaNeog in the Assembly,today.  I'd like to thank HCM @himantabiswa for facilitating the Ghunasuti Setu & giving equal importance to the North bank & forming a Dept. to protect the faith & culture of  the indigenous community."
2021-07-19 14:59:00+00:00,Now we know where the Money unethically collected by Modi govt in the name of  💲PM Cares Fund 💲Fuel Tax loot 💲NPA s 💲Electoral Bonds 💲RBI s Emergency Funds 💲Budget expenditure discrepancies Is being used/misused #BharatiyaJasoosParty
2021-07-19 17:19:00+00:00,"#BhartiyaJasoosParty  Petrol and diesel price must be brought under GST, Nasal vaccine must be provided to all inspite of threatening with the virus."
2021-07-19 17:26:00+00:00,"In times like these, we need doctors more than before.  We don't need ministers. Kick some out please. Make room for the budget. If possible, kick all ministers out."
2021-07-19 18:12:00+00:00,"@ptrmadurai @arivalayam  While the GST compensation dues for FY21 are at Rs 81,179 crore,  amount pending for April-May FY22 is at Rs 55,345 crore. https://www.bloombergquint.com/gst/centre-still-owes-states-rs-136-lakh-crore-in-gst-compensation-dues via @BloombergQuint"
2021-07-19 18:25:00+00:00,FASCINATING PROPERTIES AT LOW BUDGET IN CAPITAL CITY #ResidentialPlot #Land #ForSale #Bhogapuram #Vizianagaram #Residential #Property prpt.in/P4467463
2021-07-20 00:21:00+00:00,@Infosys_GSTN @GST_Council apply for GST registration on 29th May 2021 Query raised on application by officer on 11th July 2021 @cbic_india @PMOIndia @abhishekrajaram @SKHalakhandi is this #DigitalIndia #businesstools  Why Should not be deducted salary for  period of officer
2021-07-20 00:27:00+00:00,What the hell @Lazy_Pay is I just miss 1 or 2 hours for repayment and lazy pay charged me ₹295+₹472+₹150=₹917 (ECS @TheOfficialSBI+Late Fee+GST) respectively. kindly remove charges im ready to pay within a second.  My @Lazy_Pay No 8290288082
2021-07-20 03:12:00+00:00,"@nsitharaman @nsitharamanoffc @PiyushGoyal @PiyushGoyalOffc @sureshpprabhu Sirs/ Madam, there is valid point by a professional expert on the subject matter of GST…. Hope industry/ professionals will be taken seriously…"
2021-07-20 03:16:00+00:00,"@RBI  why u taking & Implnting such decision where u just collecting The Tax , service charge towards the Customer, it's our money no one can stop us . It's pathetic restriction u hv taken i request you to take it back. 15% Gst on 6th trnsctn nd 21rs Service chgr why ?"
2021-07-20 04:57:00+00:00,The petrol & Diesel should be brought under GST for better pricing   #PetrolDieselPrice #PetrolPriceHike
2021-07-20 05:58:00+00:00,@JioCare @MukeshAmbanima I paid 4 1gbps plan 3times with 18% gst then also getting less than 840mbps + buffering on 2 TV only. Raised complaint but closed n u r passing time.  Prob is frm ur backend who hold de speed.  CHECK UR DM.  @_DigitalIndia @narendramodi can u help?
2021-07-20 07:34:00+00:00,"Thanks for the info, but the idea of GST was to remove all other taxes and keep only one tax?"
2021-07-20 09:15:00+00:00,"@GST_Council as per govt it takes 7 days to get new GST number, its almost 8 days now why still application in 1st stage out of 4. #location Maharashtra Dist- Thane Rural. Pls help its urgent."
2021-07-20 10:30:00+00:00,Hon. Joe  President  of America  Sir it's a may be goodness  will  coming  for  America & India because  may Durga Puja will be in short budget but her blessings  may stop  the destruction and I'll Ness.
2021-07-20 11:30:00+00:00,Registration of a Private Limited Company in India is now easy with Tax Robo's simple pvt ltd company registration process. Register today at https://www.taxrobo.in/private-limited-company #companyregistration #startup #gst #incometax #accounts
2021-07-20 13:02:00+00:00,"I think it's back to cash economy. Got bathroom renovated, all insisted on cash dealings. Daughter had toenail removed with cauterization. The clinic asked for cash, or 18% GST extra. The govt must rationalise GST rates if it wants Digital currency to rule"
2021-07-20 13:17:00+00:00,@nsitharaman can also share as her department must have collected Customs Duty: 12% Proposed Combined GST: 18%-25%Excise Duty/CVD: 12.5%Service Tax: 14%
2021-07-20 14:35:00+00:00,Late fees shown in GSTR4 Rs. 5000 each but in 43rd GST council announce maximum late fees 2000  @gsthelpline @gstindia @Infosys_GSTN #GSTR4  Resolve this issue
2021-07-20 16:59:00+00:00,"There  should  be a in-house  IT team of GOI to develop and Implement GST ,Income tax  and all others governmentportals .  @PMOIndia @FinMinIndia @GST_Council @ICAICMA @theicai @icsi_cs @nsitharaman @ndtvindia @CNBCTV18Live @ashwinivaishnaw @cbic_india @IncomeTaxIndia .@aajtak"
2021-07-20 17:16:00+00:00,@AshwiniVaishnaw sir my take on loss to GOI due to  pricing . One company announced free connection for promotion and gained 180 million subscribers. The prices went low for entire industry. 18% of GST with ARPU of 150 rupee is monthly 486 crore . Why should the GST be lost ?
2021-07-20 18:17:00+00:00,"What's new here.. don't understand how we carry away blindly..   1)Oil bonds are planned payments its not something came all of sudden  2)There is still a wayout, bring it under GST, still centre gets what they need amd Common man get 15% price cut. If thr is will thr is a way"
2021-07-20 18:57:00+00:00,What does no cost EMI mean @AxisBankSupport @AxisBank ? I hold Flipkart Axis Bank Credit card. When i purchased product it showed no cost EMI is applicable for my order. When I check my credit card statement I have been charged for Interest + GST 2 times + EMI processing fees!
2021-07-20 19:15:00+00:00,"@Infosys_GSTN @cbic_india @GST_Council @abhishekrajaram  when last was 24/07/21 for june return, why preponed the due dates.? What is this insane thing?"
2021-07-20 19:22:00+00:00,Clarification w.r.t. extension of limitation under GST Law in terms of Hon'ble SC's Order dated 27-04-21 -  https://fintaxclub.com/clarification-w-r-t-extension-of-limitation-under-gst-law-in-terms-of-honble-scs-order-dated-27-04-21/
2021-07-21 00:18:00+00:00,"AIMTPA's another interesting webinar on 24th July 2021, Time @ 7 PM  Live on - YouTube https://piped.video/channel/UCSnuO5kdP5p7ooffDFafgwg  ""Talks of Two GST Experts on *GST*"" CA Sudhir Halakhandi with ""GST Guru Bimal Jain"" @BimalGST @haldiaarpit @RoyLakshman @aloke_priya @skandvivek   Join us for knowledge"
2021-07-21 01:15:00+00:00,I on NewsX on GST https://piped.video/MFrb1MIVp1M
2021-07-21 01:16:00+00:00,"May you be showered with peace, joy, and prosperity during this month of Ramadan.  Have a blessed Ramzan 2021  For GST, income tax, and accounts related services Call: +91- 9941269019/ +91-9940349819 Visit: https://www.phoenixtax.in #eidaladha #eidaladha2021 #bakrid #bakrid2021"
2021-07-21 01:29:00+00:00,"This compilation is nothing but a reflection of sordid state of affairs of today's liberals.  The truth is that Gujarat elected him thrice - 2002 (49.75% votes), 2007 (49.12%) & 2012 (47.85%).  It is among top-5 in GDP list & top-3 in GST collection list among Indian states."
2021-07-21 04:14:00+00:00,Tax free rental income for authority
2021-07-21 04:54:00+00:00,Unable to login to the new Income tax portal to check status of my complaint lodged; no response from IT dept; unable to file return due to bugs in the software - would appreciate some communication on status. @IncomeTaxIndia @nsitharaman @NandanNilekani @Infosys
2021-07-21 05:40:00+00:00,"@narendra_prime If one country has one GST policy, one country has one Dearness Allowances  Why not a policy .... ??  At least for the whole government employees one country one DA.  The policy request is to the Hon'ble Prime Minister, think about it, request 🙏"
2021-07-21 05:43:00+00:00,"@narendra45modi @narendra_prime If one country has one GST policy,one country has one Dearness Allowances  Why not a policy?At least for the whole government employees one country one Dearness Allowances The policy request is to the Hon'ble Prime Minister,think about it, request."
2021-07-21 05:45:00+00:00,"@FinanceMinist12 If one country has one GST policy,one country has one Dearness Allowances  Why not a policy...???At least for the whole government employees one country one Dearness Allowances The policy request is to the Hon'ble Prime Minister,,think about it,, request 🙏"
2021-07-21 05:53:00+00:00,Honesty doesn't generate GST..SO he left it earlier.
2021-07-21 06:28:00+00:00,Now I am talking about Late fees shown in #GSTR4 Rs. 5000 each but in 43rd GST council announce maximum late fees 2000 . In Annual Return GSTR4 under Composition Scheme @gsthelpline @gstindia @Infosys_GSTN #GSTR4  Resolve this issue
2021-07-21 07:10:00+00:00,"Key Specs Comparison between Budget 5G Phones : #POCOM3Pro5G vs #Realme85G vs #RedmiNote10T5G  If you were to buy, which one would you choose? Tell us in the comments.   #Budget5GPhone #5GSmartphone #MediatekDimensity700 #Smartphonecomparison #Technology"
2021-07-21 07:17:00+00:00,@nsitharamanoffc madam its really very painful to see the never seen and so irresponsible Income tax website. Please have a first hand look especially of grievances and their status.
2021-07-21 07:47:00+00:00,@IncomeTaxIndia @Infosys @nsitharaman @PMOIndia  Issues with Income tax portal Always loading.. If anyway you proceed at time of verification it says.. Something went wrong please try again.  Old was best platform. What the hell you people did.
2021-07-21 08:19:00+00:00,Lekin jhut ka management accountant bnna hai na inhe or paper me bhasan we are valuer accountant islea govt bhi jnte hai bss ram bhrose hai institute isko kia income tax me Accountant bnana bss jaise chl rha hai chlne do
2021-07-21 08:52:00+00:00,Q1FY22 DBS (Collection business hit by domestic lockdown) vs Q1FY2021 (both India and US). Q4 is strongest quarter always due to tax filing additional income of HRO. Dividend repatriation unexpected. Strong growth exp in 2nd Half - new client onboarding.
2021-07-21 09:12:00+00:00,No gst
2021-07-21 12:20:00+00:00,"Tell me who is at fault, Taxpayer, Income Tax Portal or Traces? TDS form submitted on 15th july but accepted on 16th july, what we can do in this situation, tell us possible solution who is liable to pay late fee penalty. @IncomeTaxIndia @nsitharaman @cbic_india"
2021-07-21 12:24:00+00:00,CBDT considering due date extension & late fees waiver !   Why not restore old income tax portal for one year and give Infosys sufficient time to make new portal applicable form next AY @nsitharaman @NandanNilekani
2021-07-21 14:35:00+00:00,@GST_Council @cbic_india  On 20/07/2021 when I was sit to filing my gstr 3b then the system show the last date 24/07/2021 now on 21/07/21 when I filed then system take late fees? Why?
2021-07-21 15:01:00+00:00,Check out our newly renovated O2 Nungambakkam and grab the limited period special membership offer 9999 + GST.  #renovated #fitnessstudio #o2healthstudio #breathelife #healthstudio #gymlife #gymtime @ O2 Health Studio https://www.instagram.com/p/CRl-2aKDuJN/?utm_medium=twitter
2021-07-21 17:38:00+00:00,"In Kanpur, chaat sellers turn out to be crorepatis, Income Tax, GST probe reveals shocking details https://dnaindia.com/su/2 via @DNA Web Team"
2021-07-21 17:53:00+00:00,Income tax raids zindabad.
2021-07-21 18:26:00+00:00,No Job Losses. Highest GST collections. No effect on Economy. No deaths due to O2 Shortage. Really? MORONS! #COVID19
2021-07-21 18:37:00+00:00,"ITC mismatch is gonna play a bad role in GST assessments. (3B-2a)  PO is interpretating with own mind while we don't have contention to come up in defend.  For the buyer Demands and harressments is the outcome of GSTR2a , while there is no vision to think about defauler sellers ."
2021-07-21 19:46:00+00:00,Good morning
2021-07-21 20:54:00+00:00,Sir smile Karne par gst nahi hai 😂😂😂 Anyway very nice.
2021-07-22 01:37:00+00:00,Intentionally @NandanNilekani your @InfosysIndiaBiz team is ruining the site of income tax after they successfully destroyed the portal of @Infosys_GSTN and government @FinMinIndia is having huge revenue loss with this.  Still you guys playing like a kid it's country shame.
2021-07-22 03:17:00+00:00,In the parallel universe there are few websites claiming that Income Tax Return can be filed in 7 minutes. #incometaxnewportal #incometaxportal #IncomeTax
2021-07-22 03:33:00+00:00,Dainik Bhaskar a newspaper which didn't favour to BJP's views is under income tax Raid today.
2021-07-22 04:15:00+00:00,"If you are a #journalist doing your job in #india these days, then  Income Tax, Enforcement Directorate, Central Bureau of Investigation and other agencies will target you. It's so predictable these days. #dainikbhaskar #JournalismIsNotACrime"
2021-07-22 04:18:00+00:00,Income Tax OR Outgoing Truth Raid! #DainikBhaskar
2021-07-22 04:23:00+00:00,"They mismanaged the #Covid situation in states like #UttarPradesh, #lied about it in #Parliament and when real journalism during the pandemic exposed them, there were Income Tax raids #dainikbhaskar . This is what is happening."
2021-07-22 04:32:00+00:00,Such a quick response from government...!!! #dainikbhaskar #BJPfails #incometax
2021-07-22 04:47:00+00:00,Dainik Bhaskar newspaper is raided by Income tax department. This newspaper is facing raids for true journalism.    #dainikbhaskar
2021-07-22 05:17:00+00:00,"As soon as Dainik Bhaskar showed the truth, the Income Tax Department got raided, I am with Dainik Bhaskar and you ""Agree Retweet  #Denikbhaskar"
2021-07-22 05:19:00+00:00,Black rice production farm unit.. #thursdaymorning #thursdayvibes #FarmersParliament #Amnesty #IncomeTax #SureshRaina #COVID19 #covidnsw
2021-07-22 05:21:00+00:00,"Those media, people who are standing alone with #FearlessTruth always ended up with income tax raids on self.  #BadPolitics of #ModiChacha #MotabhaiKaKarnama 🤨"
2021-07-22 05:30:00+00:00,Ek to job nhi hai upr se yha b corruption aur @DainikBhaskar Esa news paper sach dikhaye to Incometax ke drshn hote he  #RPSCमें_इंटर्व्यू_बंद_करो #RPSC_RAS_SCAM #शिक्षामंत्री_इस्तीफा_दो @GovindDotasra @RajCMO @DrSatishPoonia @ramlalsharmabjp
2021-07-22 05:32:00+00:00,"Learning that raids are being carried out by income-tax department at #DainikBhaskar premises. They published a news item and tweeted it a few days ago. The tweet was later deleted, I think. Here's the screenshot. Baaqi aapki samajhdaari par hai."
2021-07-22 05:34:00+00:00,What ever Happening In TFI Right Now Is Unanimously Because Of #Prabhas.He Opened The Door To Make Pan Indian Films & Given Dare To Produce Big Budget Films. He Made Path And Rest Of All Following It.  History creater and History rebreaker🔥🔥 #Salaar #AdiPurush #RadheShyam
2021-07-22 05:36:00+00:00,Income Tax raid on #DainikBhaskar and @brajeshlive This is the result of true journalism.
2021-07-22 05:44:00+00:00,"Key Specs Comparison between Budget Phones : #GalaxyM212021 vs #RealmeNarzo30 vs #RedmiNote10  If you were to buy, which one would you choose? Tell us in the comments.   #Smartphonecomparison #BudgetSmartphone #BudgetPhone #TechnoArijit #Technews #Tech #Technologies #Techworld"
2021-07-22 06:06:00+00:00,"Income Tax raids @brajeshlive @bstvlive @Virendrauptv as well as @DainikBhaskar are shameful and  vindictive ,this faceless intimidation has revealed the extent of harassment by the government to suppress the truth"
2021-07-22 06:10:00+00:00,An excellent essay by @Roshanjnu on 30 years of the the 1991 Budget.
2021-07-22 06:38:00+00:00,#IncomeTax raids on office of Uttar pradesh based regional news channel Bharat Samachar & it's editor Brajesh Mishra's house going on in Lucknow.
2021-07-22 06:40:00+00:00,"#dainikbhaskar's reports unmasked the government over its denials amid the devastation caused by #Covid19 second wave, floating bodies and the number of deaths. That's why at least 35 locations of the media group have been raided by the Income Tax dept.  https://www.ndtv.com/india-news/dainik-bhaskar-group-offices-raided-by-tax-officials-sources-2491955"
2021-07-22 07:18:00+00:00,"This hatemonger is free to spew venom. And I'm sure he's doing that as I type this.  Meanwhile, media outlets that showed the truth during second wave are being raided by income tax department. Yeh kamaya humne acche din laa ke."
2021-07-22 07:19:00+00:00,"Painful to read news about #DainikBhaskar I started my career with it. It's the identity of our city #Indore, in 1994 my photo was published in it n was a proud moment, then my #world_record and #books_review was there. Hope to see a fair investigation #IncomeTax #दैनिक_भास्कर"
2021-07-22 07:25:00+00:00,"Income Tax raid on Dainik Bhaskar newspaper & Bharat Samachar news channel is a brazen attempt to suppress the voice of media. Modi government cannot tolerate even an iota of its criticism. Due to its fascist mentality, the BJP doesn't want to see the truth in a democratic setup."
2021-07-22 07:35:00+00:00,"@DainikBhaskar newspaper and @brajeshlive  is raided by Income tax department. This newspaper is facing raids for true journalism.  You don't stand for journalists, you don't stand for Media institutions, then you say 'Media is sold out'. We all must show our solidarity."
2021-07-22 07:52:00+00:00,What work does a Assault rifle have in a income tax raid on a news channel? Surely they aren't manufacturing heavy water.
2021-07-22 07:59:00+00:00,DainikBhaskar newspaper is raided by Income tax department.   How to Be a Tyrant Chapter 4: Control the Truth. Replace objective truth with your own version of reality to seize power.  तानाशाहों को जीतने मत दो। #DainikBhaskar
2021-07-22 08:00:00+00:00,"IT raid on the most reputed news channel of UP,IT raid on the office of Bharat Samachar,Raid at the house of Editor-in-Chief Brijesh Mishra,IT raid on the house of State Head Virendra Singh too,of Bharat Samachar Raid on employees' house, income tax team is raiding since morning."
2021-07-22 08:07:00+00:00,#दैनिक_भास्कर These are the front pages of @DainikBhaskar for the past few days. They have asked tough questions on #PegasusSnoopgate and fact-checked deaths by #OxygenShortage.   Today they are facing Income Tax raids. #DainikBhaskar #RAID via Sami Sajjad
2021-07-22 08:10:00+00:00,Its high time to correct the errors in income tax new portal unable to file itr other forms @IncomeTaxIndia @nsitharamanoffc
2021-07-22 09:08:00+00:00,@IncomeTaxIndia  also investigate @Divya_Bhaskar for Giving front page advertisement for fraud company on 11th Sep 2017.  Money making media houses.  #IncomeTax #divyabhaskar #incometaxraid
2021-07-22 09:16:00+00:00,Shame on Indian government #IncomeTax #pressfreedom #Emergency https://nitter.net/nileshmngluniA/status/1418098251287252993/photo/1 #Emergency
2021-07-22 09:18:00+00:00,#IncomeTax #DainikBhaskar #BharatSamachar #Emergency #RaidOnFreePress #RAID  Difference is Clear  #स्वतंत्र_भास्कर #Emergency @INCBihar @INCIndia
2021-07-22 09:33:00+00:00,Income tax raids on #DainikBhaskar offices #DainikBhaskarZindabad l #PegasusSnoopgate
2021-07-22 09:52:00+00:00,@DainikBhaskar Really sad to see that Income tax department is at your door... But if you are right let them search whatever they want what will they do if don't find any thing wrong at your office
2021-07-22 10:20:00+00:00,The Income Tax Department on Thursday carried out raids against well-known media group Dainik Bhaskar over alleged tax evasion. I-T Department sources said the raids are being carried out in several cities.
2021-07-22 11:11:00+00:00,Income Tax Department raids the house of Uttar Pradesh's impartial journalist Brijesh Mishra. Why are Modi ji so afraid of the power of the pen? #IStandWithDainikBhaskar
2021-07-22 11:20:00+00:00,How income tax raids will make Dainik Bhaskar GULAM?
2021-07-22 11:34:00+00:00,"Income Tax raid on #dainik_bhaskar is Nothing, But a failed attempt From the incompetent Modi dispensation to curtail the Media freedom, and threatened them From reporting the Ground reality and facts before the nation, and exposing the failure of the government. #दैनिक_भास्कर"
2021-07-22 12:21:00+00:00,"""Where there is courage,there is Income-tax raid "" Blatant attack by Modi-Shah Govt to silence the thundering voice of the media  #DainikBhaskarZindabad #dainik_bhaskar #dainikbhaskarRaid"
2021-07-22 12:32:00+00:00,Ek to job nhi hai upr se yha b corruption aur @DainikBhaskar Esa news paper sach dikhaye to Incometax ke drshn hote he  #RPSCमें_इंटर्व्यू_बंद_करो #RPSC_RAS_SCAM #शिक्षामंत्री_इस्तीफा_दो
2021-07-22 12:44:00+00:00,अख़बार ने छापी... सरकार ने छापा.... #दैनिक_भास्कर #दैनिक_भास्कर_रैड #दैनिकभास्कर @DainikBhaskar   So now the Income Tax is released on the #dainikbhaskar group to threaten them. This government has lost its moral compass.
2021-07-22 13:42:00+00:00,"Income Tax Raids #DainikBhaskar . I also support @DainikBhaskar but if everything is done fairly, then why bhaskar is fearing nd promoting this as raid by modi.  Suppose, if any tax evasion found, then what will bhaskar say - this is because of modi?  #bhaskar #dainikbhaskarRaid"
